GeneID	GeneSymbol	log2fc	pvalue	padj
ENSMUSG00000105140.1	Gm43127	1.06278993954084	0.0302765675568751	0.242531566634509
ENSMUSG00000105141.1	Gm43828	NA	NA	NA
ENSMUSG00000105142.1	Mir7214	-1.20339870589457	0.719626305351089	NA
ENSMUSG00000105143.1	Gm8069	-0.13972103956445	0.751250667745723	0.944862010505235
ENSMUSG00000105144.1	Rpl21-ps11	NA	NA	NA
ENSMUSG00000105145.1	Gm47299	NA	NA	NA
ENSMUSG00000105146.1	Gm35409	NA	NA	NA
ENSMUSG00000105147.1	Ckb-ps1	NA	NA	NA
ENSMUSG00000105148.1	Gm42700	NA	NA	NA
ENSMUSG00000105149.1	Gm42983	NA	NA	NA
ENSMUSG00000105150.1	Gm43615	NA	NA	NA
ENSMUSG00000105151.1	Gm43241	NA	NA	NA
ENSMUSG00000105152.1	Gm42864	NA	NA	NA
ENSMUSG00000105153.4	Gm3143	NA	NA	NA
ENSMUSG00000105154.1	Gm20128	NA	NA	NA
ENSMUSG00000105155.1	Gm42910	NA	NA	NA
ENSMUSG00000105156.1	Gm9057	0.732672323811422	0.248251986682675	NA
ENSMUSG00000105157.1	Gm31831	NA	NA	NA
ENSMUSG00000105158.1	Gm42862	NA	NA	NA
ENSMUSG00000105159.1	Gm42988	NA	NA	NA
ENSMUSG00000105160.1	A530030E21Rik	0.336076755901212	0.432654775569793	0.814017355007071
ENSMUSG00000105161.1	Gm42595	-0.181379459749525	0.436613449867848	0.817431146533623
ENSMUSG00000105162.1	Gm42494	NA	NA	NA
ENSMUSG00000105163.1	Gm4873	NA	NA	NA
ENSMUSG00000105164.1	Gm44337	NA	NA	NA
ENSMUSG00000105165.1	Mir7686	NA	NA	NA
ENSMUSG00000105166.1	Gm42629	NA	NA	NA
ENSMUSG00000105167.1	Snord43	0.298906127176986	0.722609388567956	NA
ENSMUSG00000105168.1	Gm30735	NA	NA	NA
ENSMUSG00000105169.1	Gm44476	NA	NA	NA
ENSMUSG00000105170.1	Gm19166	NA	NA	NA
ENSMUSG00000105171.1	Gm5288	NA	NA	NA
ENSMUSG00000105172.1	Gm42499	NA	NA	NA
ENSMUSG00000105173.1	Gm5715	NA	NA	NA
ENSMUSG00000105174.1	Gm43353	NA	NA	NA
ENSMUSG00000105175.1	Gm43097	0.0950096954843986	0.977007834722533	NA
ENSMUSG00000105176.1	Gm43668	-0.0454960528787871	0.857227026684342	0.971261737675198
ENSMUSG00000105177.1	Gm43563	NA	NA	NA
ENSMUSG00000105178.1	Mir376a	NA	NA	NA
ENSMUSG00000105179.1	Gm42866	-0.687973280883449	0.546730051251604	NA
ENSMUSG00000105180.1	Gm4863	NA	NA	NA
ENSMUSG00000105181.1	Gm19620	-1.20339906966221	0.712558082815958	NA
ENSMUSG00000105182.1	Mir669a-9	NA	NA	NA
ENSMUSG00000105183.1	Gm42564	NA	NA	NA
ENSMUSG00000105184.1	Gm42537	NA	NA	NA
ENSMUSG00000105185.4	4930519H02Rik	NA	NA	NA
ENSMUSG00000105186.1	Gm43778	NA	NA	NA
ENSMUSG00000105187.1	Gm23377	NA	NA	NA
ENSMUSG00000105188.1	Gm8190	NA	NA	NA
ENSMUSG00000105189.1	Gm7774	0.701665968185973	0.0284920671651676	0.233689130300438
ENSMUSG00000105190.1	Gm43470	NA	NA	NA
ENSMUSG00000105191.1	Gm4644	NA	NA	NA
ENSMUSG00000105192.1	Gm42796	NA	NA	NA
ENSMUSG00000105193.1	Gm18971	NA	NA	NA
ENSMUSG00000105194.1	Gm6755	NA	NA	NA
ENSMUSG00000105195.1	Gm43584	1.38208107394087	0.673483110007286	NA
ENSMUSG00000105196.1	Mir142	-0.142983876466086	0.412273021301753	0.800851894039634
ENSMUSG00000105197.1	Gm43446	NA	NA	NA
ENSMUSG00000105198.1	Gm42502	NA	NA	NA
ENSMUSG00000105199.1	Gm43581	1.45489513528713	0.518824427209196	NA
ENSMUSG00000105200.1	Mir378a	-0.429297849026829	0.540053829807127	NA
ENSMUSG00000105201.1	Gm43362	0.133293412871261	0.727369581703726	0.937252870194634
ENSMUSG00000105202.1	C230031I18Rik	NA	NA	NA
ENSMUSG00000105203.1	4933428P19Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105204.1	Gm43738	NA	NA	NA
ENSMUSG00000105205.1	Gm44301	NA	NA	NA
ENSMUSG00000105206.1	Gm4870	NA	NA	NA
ENSMUSG00000105207.1	Gm42927	NA	NA	NA
ENSMUSG00000105208.1	Gm43525	NA	NA	NA
ENSMUSG00000105209.1	Gm43334	NA	NA	NA
ENSMUSG00000105210.1	Mir3544	NA	NA	NA
ENSMUSG00000105211.1	Gm47302	NA	NA	NA
ENSMUSG00000105212.1	Gm43557	NA	NA	NA
ENSMUSG00000105213.1	Gm43037	NA	NA	NA
ENSMUSG00000105214.1	Gm44373	NA	NA	NA
ENSMUSG00000105215.1	Gm44326	NA	NA	NA
ENSMUSG00000105216.1	Traj47	NA	NA	NA
ENSMUSG00000105217.1	Gm42873	-2.16013909274256	0.427297904867738	NA
ENSMUSG00000105218.4	Gm38413	NA	NA	NA
ENSMUSG00000105219.1	Gm43821	NA	NA	NA
ENSMUSG00000105220.1	Mir497	NA	NA	NA
ENSMUSG00000105221.1	Gm9332	NA	NA	NA
ENSMUSG00000105222.1	Gm42205	NA	NA	NA
ENSMUSG00000105223.1	Gm43433	NA	NA	NA
ENSMUSG00000105224.1	Gm3364	NA	NA	NA
ENSMUSG00000105225.1	Gm19147	NA	NA	NA
ENSMUSG00000105226.1	A930028O11Rik	-0.0425409704373473	0.973488858726904	NA
ENSMUSG00000105227.1	Gm36667	NA	NA	NA
ENSMUSG00000105228.1	Gm43340	0.217952222649158	0.916970858598527	NA
ENSMUSG00000105229.1	Gm43149	-0.482058865047394	0.845216714032288	NA
ENSMUSG00000105230.1	Gm42433	-1.22402718807792	0.498946916479038	NA
ENSMUSG00000105231.1	Iglj3	0.289235450815053	0.809302137131974	NA
ENSMUSG00000105232.1	Gm47284	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105233.1	Gm20568	0.274703019866793	0.906919064515811	NA
ENSMUSG00000105234.1	4930459L07Rik	NA	NA	NA
ENSMUSG00000105235.1	Hcfc1r1-ps1	NA	NA	NA
ENSMUSG00000105236.1	Gm44356	NA	NA	NA
ENSMUSG00000105237.1	Gm42580	NA	NA	NA
ENSMUSG00000105238.1	Gm44357	NA	NA	NA
ENSMUSG00000105239.1	Gm43091	NA	NA	NA
ENSMUSG00000105240.1	Gm19418	NA	NA	NA
ENSMUSG00000105241.1	Gm43542	-0.482059045203648	0.866816155182105	NA
ENSMUSG00000105242.1	Gm9236	NA	NA	NA
ENSMUSG00000105243.1	Gm43444	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105244.1	Gm5281	0.585146730211662	0.515888234161935	NA
ENSMUSG00000105245.1	Gm31305	NA	NA	NA
ENSMUSG00000105246.1	Gm21043	NA	NA	NA
ENSMUSG00000105247.1	Gm42519	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105248.1	Gm5310	NA	NA	NA
ENSMUSG00000105249.1	Gm44458	NA	NA	NA
ENSMUSG00000105250.1	Gm29736	0.0950093549649993	0.977390928562301	NA
ENSMUSG00000105251.1	4930526M16Rik	NA	NA	NA
ENSMUSG00000105252.1	Gm42753	NA	NA	NA
ENSMUSG00000105253.1	Gm42522	NA	NA	NA
ENSMUSG00000105254.1	Gm42951	NA	NA	NA
ENSMUSG00000105255.1	Gm42413	-2.24162254145947	0.135970620709032	NA
ENSMUSG00000105256.1	Gm19658	NA	NA	NA
ENSMUSG00000105257.1	Gm43144	-1.0184707910045	0.660051030506914	NA
ENSMUSG00000105258.1	Gm40038	NA	NA	NA
ENSMUSG00000105259.1	Gm42874	NA	NA	NA
ENSMUSG00000105260.1	Gm40040	NA	NA	NA
ENSMUSG00000105261.1	Gm43333	NA	NA	NA
ENSMUSG00000105262.1	Gm19175	NA	NA	NA
ENSMUSG00000105263.1	Gm42427	0.0950098751350342	0.976797713228367	NA
ENSMUSG00000105264.1	Gm42716	NA	NA	NA
ENSMUSG00000105265.4	Sox2ot	NA	NA	NA
ENSMUSG00000105266.1	Gm18546	NA	NA	NA
ENSMUSG00000105267.1	Gm42542	NA	NA	NA
ENSMUSG00000105269.1	Gm42999	NA	NA	NA
ENSMUSG00000105270.1	Gm42863	NA	NA	NA
ENSMUSG00000105271.1	Gm42875	NA	NA	NA
ENSMUSG00000105272.1	Gm43071	0.164540619857215	0.241023475127163	0.669814148709465
ENSMUSG00000105273.1	Gm43015	NA	NA	NA
ENSMUSG00000105274.1	1700048F04Rik	NA	NA	NA
ENSMUSG00000105275.1	Gm43214	NA	NA	NA
ENSMUSG00000105277.1	Gm9504	NA	NA	NA
ENSMUSG00000105278.1	Gm42630	NA	NA	NA
ENSMUSG00000105279.1	Gm6260	NA	NA	NA
ENSMUSG00000105280.1	Pgk1-ps3	NA	NA	NA
ENSMUSG00000105281.1	Gm17835	NA	NA	NA
ENSMUSG00000105282.1	Gm42981	NA	NA	NA
ENSMUSG00000105283.1	Gm33370	0.0411490249802257	0.894410107231062	0.979099589879891
ENSMUSG00000105284.1	Gm42693	NA	NA	NA
ENSMUSG00000105285.1	Gm43238	NA	NA	NA
ENSMUSG00000105286.1	Gm43140	NA	NA	NA
ENSMUSG00000105287.1	Gm43577	0.298872873605894	0.899136456263068	NA
ENSMUSG00000105288.1	Gm25820	NA	NA	NA
ENSMUSG00000105289.1	Gm43483	NA	NA	NA
ENSMUSG00000105290.1	Gm43528	NA	NA	NA
ENSMUSG00000105291.1	Gm18901	NA	NA	NA
ENSMUSG00000105292.1	Gm44299	NA	NA	NA
ENSMUSG00000105293.1	Gm42843	NA	NA	NA
ENSMUSG00000105294.1	Gm43304	NA	NA	NA
ENSMUSG00000105295.1	Gm42834	NA	NA	NA
ENSMUSG00000105296.1	Gm19708	NA	NA	NA
ENSMUSG00000105297.1	1700052H01Rik	NA	NA	NA
ENSMUSG00000105298.1	Cldn25-ps	NA	NA	NA
ENSMUSG00000105299.1	Gm33847	NA	NA	NA
ENSMUSG00000105300.1	Gm30613	NA	NA	NA
ENSMUSG00000105301.1	Igkv13-54-1	NA	NA	NA
ENSMUSG00000105302.1	Gm19817	NA	NA	NA
ENSMUSG00000105303.1	Gm18555	NA	NA	NA
ENSMUSG00000105304.1	Gm43696	-0.258889398670446	0.799692322788889	NA
ENSMUSG00000105305.1	Gm8872	NA	NA	NA
ENSMUSG00000105306.1	Gm43171	NA	NA	NA
ENSMUSG00000105307.1	Gm43839	NA	NA	NA
ENSMUSG00000105308.4	4930572K03Rik	NA	NA	NA
ENSMUSG00000105309.1	Gm21461	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105310.1	Gm42451	NA	NA	NA
ENSMUSG00000105311.1	Gm44574	NA	NA	NA
ENSMUSG00000105312.1	Gm47291	NA	NA	NA
ENSMUSG00000105313.1	Gm43583	NA	NA	NA
ENSMUSG00000105314.1	Ranbp2-ps11	NA	NA	NA
ENSMUSG00000105315.1	Gm18635	NA	NA	NA
ENSMUSG00000105316.1	Gm42953	NA	NA	NA
ENSMUSG00000105317.2	Gbp2-ps	NA	NA	NA
ENSMUSG00000105318.1	Gm44480	NA	NA	NA
ENSMUSG00000105319.1	Igkv15-101	NA	NA	NA
ENSMUSG00000105320.1	Gm43016	NA	NA	NA
ENSMUSG00000105321.1	Gm44382	NA	NA	NA
ENSMUSG00000105322.1	Gm43751	NA	NA	NA
ENSMUSG00000105323.1	Igkv13-62-1	NA	NA	NA
ENSMUSG00000105324.1	Gm42705	NA	NA	NA
ENSMUSG00000105325.1	Gm30946	NA	NA	NA
ENSMUSG00000105326.1	6030400A10Rik	-0.626503181324075	0.291965028707996	NA
ENSMUSG00000105327.1	Gm9409	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105328.1	Gm43180	-1.17933378934749	0.346836660035515	NA
ENSMUSG00000105329.1	Mir7215	NA	NA	NA
ENSMUSG00000105330.1	Mir669a-6	NA	NA	NA
ENSMUSG00000105331.1	Gm29865	1.05769528949292	0.0261306730775834	0.22240645425581
ENSMUSG00000105332.1	Gm43316	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105333.1	Mir684-2	NA	NA	NA
ENSMUSG00000105334.1	Gm42680	NA	NA	NA
ENSMUSG00000105335.1	Gm42423	NA	NA	NA
ENSMUSG00000105336.1	AU022133	0.0950093549649995	0.977390928562301	NA
ENSMUSG00000105337.4	1700094M23Rik	0.298872873605894	0.899136456263068	NA
ENSMUSG00000105338.1	Gm43802	NA	NA	NA
ENSMUSG00000105339.1	Gm42457	0.826909409382292	0.267283947295123	NA
ENSMUSG00000105340.5	Gm42878	NA	NA	NA
ENSMUSG00000105341.1	Gm43817	-1.44443781021386	0.518845829154222	NA
ENSMUSG00000105342.1	Gm43244	NA	NA	NA
ENSMUSG00000105343.1	Gm43512	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105344.1	Gm43556	NA	NA	NA
ENSMUSG00000105345.1	BC030343	-0.0870084077943487	0.808027313046038	0.958405091056305
ENSMUSG00000105346.1	Gm18894	NA	NA	NA
ENSMUSG00000105347.1	Gm43503	NA	NA	NA
ENSMUSG00000105348.1	Gm35212	NA	NA	NA
ENSMUSG00000105349.1	Gm43604	0.578227958248114	0.507069270522532	NA
ENSMUSG00000105350.1	4930537H20Rik	-1.76567258437032	0.352385827682162	NA
ENSMUSG00000105351.1	Gm43157	NA	NA	NA
ENSMUSG00000105352.4	C030018K13Rik	0.0950093549649995	0.977390928562301	NA
ENSMUSG00000105353.1	Gm42428	1.29625708841543	0.641744878687049	NA
ENSMUSG00000105355.1	Gm40117	-0.924039538087107	0.408540219056129	NA
ENSMUSG00000105356.1	Gm42603	0.0596288107066526	0.926218045681039	NA
ENSMUSG00000105357.1	Gm42647	NA	NA	NA
ENSMUSG00000105358.1	Gm43099	-0.688094625220145	0.529064116530143	NA
ENSMUSG00000105359.1	Rpl21-ps10	0.645854400028474	0.699830484253763	NA
ENSMUSG00000105360.1	Gm7824	NA	NA	NA
ENSMUSG00000105361.1	AY036118	NA	NA	NA
ENSMUSG00000105362.1	Gm43474	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105363.1	Igkv11-114	NA	NA	NA
ENSMUSG00000105364.1	Gm8924	NA	NA	NA
ENSMUSG00000105365.1	Mir669a-10	NA	NA	NA
ENSMUSG00000105366.1	Gm43719	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105367.1	Gm44500	NA	NA	NA
ENSMUSG00000105368.1	Gm43759	0.252634403091517	0.265879392463191	0.695526452100017
ENSMUSG00000105369.1	Igkv13-57-1	NA	NA	NA
ENSMUSG00000105370.1	Gm42718	NA	NA	NA
ENSMUSG00000105371.1	Gm44384	NA	NA	NA
ENSMUSG00000105372.1	Mir327	NA	NA	NA
ENSMUSG00000105373.1	Gm42429	NA	NA	NA
ENSMUSG00000105374.1	Gm42551	-0.259117305568335	0.826125838806121	NA
ENSMUSG00000105375.1	Gm20239	NA	NA	NA
ENSMUSG00000105376.4	Gm36535	NA	NA	NA
ENSMUSG00000105377.1	Gm43148	0.340882158552267	0.603158167011418	NA
ENSMUSG00000105378.1	Gm42515	-0.148209543411699	0.879365878962438	NA
ENSMUSG00000105379.1	Mir1191b	-1.13853977248097	0.393139231910541	NA
ENSMUSG00000105380.1	Trav12-4	NA	NA	NA
ENSMUSG00000105381.1	Mir7234	NA	NA	NA
ENSMUSG00000105382.1	Gm43339	0.167743980256849	0.823363729028653	NA
ENSMUSG00000105384.1	Gm43396	NA	NA	NA
ENSMUSG00000105385.1	9230114J08Rik	NA	NA	NA
ENSMUSG00000105386.1	Gm43104	NA	NA	NA
ENSMUSG00000105387.1	Gm29681	NA	NA	NA
ENSMUSG00000105388.1	Rpl36a-ps2	-0.047440931300354	0.572248444443071	0.883573681122733
ENSMUSG00000105389.1	BB187690	0.0950100728348719	0.976559690291431	NA
ENSMUSG00000105390.1	Gm8458	NA	NA	NA
ENSMUSG00000105391.1	Gm43401	NA	NA	NA
ENSMUSG00000105392.1	Gm42684	NA	NA	NA
ENSMUSG00000105393.1	Trav7d-5	NA	NA	NA
ENSMUSG00000105394.1	Gm43115	NA	NA	NA
ENSMUSG00000105395.1	Gm42672	-0.0163084625838459	0.975534376001135	0.99388807294638
ENSMUSG00000105396.1	Gm6057	NA	NA	NA
ENSMUSG00000105397.1	Gm43471	-1.74513523359812	0.476631204219631	NA
ENSMUSG00000105398.1	Gm47305	NA	NA	NA
ENSMUSG00000105399.1	Mir1843b	NA	NA	NA
ENSMUSG00000105400.1	Gm22897	NA	NA	NA
ENSMUSG00000105401.1	Gm42949	NA	NA	NA
ENSMUSG00000105402.4	Gm3716	0.836951068509765	0.70423757528579	NA
ENSMUSG00000105403.1	Gm43618	NA	NA	NA
ENSMUSG00000105404.1	Gm42807	NA	NA	NA
ENSMUSG00000105405.1	Gm42431	NA	NA	NA
ENSMUSG00000105406.1	Gm43247	NA	NA	NA
ENSMUSG00000105407.1	Gm36259	NA	NA	NA
ENSMUSG00000105408.1	Gm7285	0.365643187210271	0.224131240476357	0.651513308540293
ENSMUSG00000105409.1	Gm44318	NA	NA	NA
ENSMUSG00000105410.1	Gtpbp4-ps7	NA	NA	NA
ENSMUSG00000105411.1	Gm44488	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105412.1	Gm43768	-0.433390787401642	0.724081648142384	NA
ENSMUSG00000105413.1	Gm47310	NA	NA	NA
ENSMUSG00000105415.1	Gm44364	1.48616613891402	0.204626260910845	NA
ENSMUSG00000105416.1	Gm42553	NA	NA	NA
ENSMUSG00000105418.1	Gm43650	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105419.1	Gm43205	-0.0220591505419547	0.977065293641547	NA
ENSMUSG00000105420.1	Gm44374	NA	NA	NA
ENSMUSG00000105421.1	5830411K02Rik	NA	NA	NA
ENSMUSG00000105422.1	Gm6089	NA	NA	NA
ENSMUSG00000105423.4	Gm36814	NA	NA	NA
ENSMUSG00000105424.1	Gm44304	NA	NA	NA
ENSMUSG00000105425.1	Gm43469	NA	NA	NA
ENSMUSG00000105426.1	1700021F02Rik	NA	NA	NA
ENSMUSG00000105427.1	Gm31678	NA	NA	NA
ENSMUSG00000105428.1	Mir3068	NA	NA	NA
ENSMUSG00000105429.1	Gm43692	-0.884444597592142	0.0602430355736818	0.349471565145587
ENSMUSG00000105430.1	Gm43301	NA	NA	NA
ENSMUSG00000105431.1	Gm42640	NA	NA	NA
ENSMUSG00000105432.1	Gm43218	-1.24235353288554	0.562437035424665	NA
ENSMUSG00000105433.1	Gm44486	NA	NA	NA
ENSMUSG00000105434.1	Gm43359	0.223165103437372	0.736635115825679	NA
ENSMUSG00000105435.1	Gm44355	NA	NA	NA
ENSMUSG00000105436.1	Gm43212	NA	NA	NA
ENSMUSG00000105437.1	Gm42450	0.587186765717362	0.726410769190645	NA
ENSMUSG00000105438.1	Mir7094-1	NA	NA	NA
ENSMUSG00000105439.1	A230098N10Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105440.1	Gm31693	NA	NA	NA
ENSMUSG00000105441.1	Gm8041	NA	NA	NA
ENSMUSG00000105442.1	Gm42614	NA	NA	NA
ENSMUSG00000105443.1	Gm43837	-0.480125749887491	0.788391997721031	NA
ENSMUSG00000105444.1	Gm10727	NA	NA	NA
ENSMUSG00000105445.1	Gm42972	NA	NA	NA
ENSMUSG00000105446.1	Gm42605	NA	NA	NA
ENSMUSG00000105447.1	Gm43653	-1.20339892192911	0.715492479870184	NA
ENSMUSG00000105448.1	Gm25820	NA	NA	NA
ENSMUSG00000105449.1	Gm43379	-0.0137226562210988	0.94777411916123	0.989953375366841
ENSMUSG00000105450.1	Gm22813	NA	NA	NA
ENSMUSG00000105451.1	Gm43220	NA	NA	NA
ENSMUSG00000105452.1	Gm5276	0.767948530194551	0.436678921488473	NA
ENSMUSG00000105453.1	Gm43702	0.257892651989666	0.82587695283512	NA
ENSMUSG00000105454.1	Gm43830	NA	NA	NA
ENSMUSG00000105455.1	Gm44499	NA	NA	NA
ENSMUSG00000105456.1	Gm43745	NA	NA	NA
ENSMUSG00000105457.1	Gm43200	-2.7091720098881	0.132775878578517	NA
ENSMUSG00000105458.1	Mir3074-2	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105459.1	4930449I04Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105460.1	Gm42671	-0.985582138698413	0.634823881092722	NA
ENSMUSG00000105461.1	Gm4742	1.27924876454481	0.490902609153731	NA
ENSMUSG00000105462.1	Igkv4-77	-1.42642011136739	0.260005307234036	NA
ENSMUSG00000105463.1	Igkv2-113	NA	NA	NA
ENSMUSG00000105464.1	Rpl18a-ps2	NA	NA	NA
ENSMUSG00000105465.1	Gm44325	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105466.1	Gm42998	0.865565685117481	0.565817884861586	NA
ENSMUSG00000105467.1	Trav5n-3	NA	NA	NA
ENSMUSG00000105468.1	Mir6906	NA	NA	NA
ENSMUSG00000105469.1	A930036I15Rik	NA	NA	NA
ENSMUSG00000105470.1	Gm42589	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105471.1	A430073D23Rik	1.12731401869023	0.359380573783278	NA
ENSMUSG00000105472.1	Gm43024	-0.538483566722774	0.524783442937093	NA
ENSMUSG00000105473.1	Mark1-ps1	NA	NA	NA
ENSMUSG00000105474.1	Selenok-ps7	NA	NA	NA
ENSMUSG00000105475.1	4930431L21Rik	NA	NA	NA
ENSMUSG00000105476.1	Gm35439	NA	NA	NA
ENSMUSG00000105477.1	Gm47307	NA	NA	NA
ENSMUSG00000105478.1	Gm43285	NA	NA	NA
ENSMUSG00000105479.1	Gm43132	NA	NA	NA
ENSMUSG00000105480.1	Igkv13-78-1	NA	NA	NA
ENSMUSG00000105481.1	6430500D05Rik	NA	NA	NA
ENSMUSG00000105482.1	Gm42596	-2.54389569120942	0.230777546679891	NA
ENSMUSG00000105483.1	4930553I04Rik	NA	NA	NA
ENSMUSG00000105484.1	Gm42775	NA	NA	NA
ENSMUSG00000105485.1	Gm42447	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105486.1	Gm3372	NA	NA	NA
ENSMUSG00000105487.1	Gm43324	NA	NA	NA
ENSMUSG00000105488.1	Gm44396	NA	NA	NA
ENSMUSG00000105489.1	Gm38562	NA	NA	NA
ENSMUSG00000105490.1	4933438B17Rik	NA	NA	NA
ENSMUSG00000105491.1	Gm42844	NA	NA	NA
ENSMUSG00000105492.1	Gm2505	NA	NA	NA
ENSMUSG00000105493.1	Gm43551	NA	NA	NA
ENSMUSG00000105494.1	Gm44310	NA	NA	NA
ENSMUSG00000105495.1	Gm42995	NA	NA	NA
ENSMUSG00000105496.1	Mir7004	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105497.1	Mir191	NA	NA	NA
ENSMUSG00000105498.1	Gm42677	NA	NA	NA
ENSMUSG00000105499.1	Igkv3-11	-2.83860962254177	0.344449528641778	NA
ENSMUSG00000105500.1	Gm42591	1.43635660525313	0.667592071127574	NA
ENSMUSG00000105501.1	5330426L24Rik	1.41141669585732	0.000111369836529639	0.00394502090025881
ENSMUSG00000105502.1	Gm42536	NA	NA	NA
ENSMUSG00000105503.1	Gm42982	NA	NA	NA
ENSMUSG00000105504.4	Gbp5	0.475871433120924	0.210192351353782	0.634253125449294
ENSMUSG00000105505.1	Obox4-ps7	NA	NA	NA
ENSMUSG00000105506.1	Gm43743	NA	NA	NA
ENSMUSG00000105507.1	Gm43853	NA	NA	NA
ENSMUSG00000105508.1	Gm32921	NA	NA	NA
ENSMUSG00000105509.1	C130013H08Rik	-0.226641624849836	0.204200050726556	0.628456189696735
ENSMUSG00000105510.1	Gm43815	0.0409477008112764	0.937801771523378	NA
ENSMUSG00000105511.1	Gm33758	NA	NA	NA
ENSMUSG00000105512.1	Gm43714	1.24711697393977	0.41722062010466	NA
ENSMUSG00000105513.1	Gm44409	NA	NA	NA
ENSMUSG00000105514.1	Gm42913	-0.336618269465863	0.488987400689797	0.842545370220276
ENSMUSG00000105515.1	Gm42454	NA	NA	NA
ENSMUSG00000105516.4	Gm36823	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105517.1	Gm42436	0.264647857871422	0.869347786953401	NA
ENSMUSG00000105518.1	Gm42674	NA	NA	NA
ENSMUSG00000105519.1	E430021H15Rik	0.85733592050763	0.772104128857802	NA
ENSMUSG00000105520.1	Gm42837	NA	NA	NA
ENSMUSG00000105521.1	Gm35702	NA	NA	NA
ENSMUSG00000105522.1	Gm15235	NA	NA	NA
ENSMUSG00000105523.1	Gm43193	NA	NA	NA
ENSMUSG00000105524.1	Mir3065	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105525.1	Gm42976	NA	NA	NA
ENSMUSG00000105526.1	Gm43490	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105527.1	4933424H11Rik	NA	NA	NA
ENSMUSG00000105528.1	Gm43519	NA	NA	NA
ENSMUSG00000105529.1	Gm9480	NA	NA	NA
ENSMUSG00000105530.1	Gm43829	NA	NA	NA
ENSMUSG00000105531.1	4930458A03Rik	NA	NA	NA
ENSMUSG00000105532.1	Gm5279	NA	NA	NA
ENSMUSG00000105533.1	Trav7d-2	NA	NA	NA
ENSMUSG00000105534.1	Gm42435	-1.20339892192911	0.715492479870184	NA
ENSMUSG00000105535.1	Gm43077	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105536.1	Gm4959	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105537.1	Gm47292	NA	NA	NA
ENSMUSG00000105538.1	Gm2142	NA	NA	NA
ENSMUSG00000105539.1	Igkv13-80-1	NA	NA	NA
ENSMUSG00000105540.1	Gm7988	NA	NA	NA
ENSMUSG00000105541.1	Gm43136	0.568900725584739	0.479655827121258	NA
ENSMUSG00000105542.1	Gm34248	0.699999689552855	0.157370708651588	0.561188574857555
ENSMUSG00000105543.1	Gm43169	NA	NA	NA
ENSMUSG00000105544.1	Gm44477	NA	NA	NA
ENSMUSG00000105545.1	4930599N24Rik	NA	NA	NA
ENSMUSG00000105546.1	Mir669a-4	NA	NA	NA
ENSMUSG00000105547.1	Iglc3	-0.0542554863025183	0.895865471030645	0.979347612623096
ENSMUSG00000105548.1	Trav15n-3	NA	NA	NA
ENSMUSG00000105549.1	Gm43540	NA	NA	NA
ENSMUSG00000105550.1	Gm35585	NA	NA	NA
ENSMUSG00000105551.1	Gm43199	NA	NA	NA
ENSMUSG00000105552.1	Gm19710	0.768533291501884	0.697302719285815	NA
ENSMUSG00000105553.1	Gm42514	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105554.1	Gm7118	NA	NA	NA
ENSMUSG00000105555.1	Gm43856	2.17443086362897	0.222362864717507	NA
ENSMUSG00000105556.1	Gm43080	0.333673081474148	0.151058566245879	0.550378602234987
ENSMUSG00000105557.1	Mir3966	NA	NA	NA
ENSMUSG00000105558.1	Gm5855	-0.758035394088946	0.331706480888274	NA
ENSMUSG00000105559.1	Gm4860	-1.20339906966221	0.712558082815958	NA
ENSMUSG00000105560.1	Gm42744	-1.20339892192911	0.715492479870184	NA
ENSMUSG00000105561.1	Gm43462	0.420464912155945	0.553240179827367	NA
ENSMUSG00000105562.1	Gm43287	NA	NA	NA
ENSMUSG00000105563.1	Gm44408	NA	NA	NA
ENSMUSG00000105564.1	Gm8891	NA	NA	NA
ENSMUSG00000105565.1	Gm43566	-0.7303662497654	0.399595524757473	NA
ENSMUSG00000105566.1	Obox4-ps4	NA	NA	NA
ENSMUSG00000105567.1	Gm44305	NA	NA	NA
ENSMUSG00000105568.1	Gm42971	NA	NA	NA
